ID_ANO_LANC;ID_MES_LANC;ID_DIA_LANC;NO_DIA_COMPLETO;ID_ITEM_INFORMACAO;NO_ITEM_INFORMACAO;CO_ITEM_INFORMACAO;ID_ORGAO_UG;CO_ORGAO;NO_ORGAO;SALDORITEMINFORMAO
2018;7;11;11/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-159754.450000
2017;12;27;27/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;7210739.930000
2017;11;29;29/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-722405.720000
2018;8;10;10/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-61935.400000
2018;6;9;09/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;689.800000
2017;12;15;15/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-249341.850000
2017;5;16;16/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-511489.540000
2018;5;25;25/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-389206.720000
2018;3;23;23/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;57819930.970000
2017;8;31;31/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;386058.820000
2018;5;9;09/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-424961.260000
2018;1;13;13/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;430.550000
2018;4;26;26/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;70188.530000
2018;4;11;11/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-1833540.830000
2018;1;17;17/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-54748.080000
2017;6;2;02/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-122445.110000
2017;5;3;03/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-194036.580000
2017;1;20;20/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-17662.910000
2017;10;17;17/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-179129.380000
2017;11;30;30/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;6490322.230000
2018;2;16;16/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;151265.980000
2017;4;4;04/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-68801.930000
2017;7;14;14/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-42571.410000
2017;2;25;25/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;33872.860000
2017;3;24;24/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41232;41232;FUNDO DE UNIVERS.DOS SERV.DE TELECOMUNICACOES;0.000000
2017;2;6;06/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;1008328.390000
2017;3;24;24/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-9626944.130000
2017;1;27;27/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;7986.000000
2017;3;4;04/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;185.900000
2017;9;18;18/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-10960039.670000
2018;8;25;25/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;1998508.700000
2017;7;17;17/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;1500000.000000
2017;11;28;28/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-734.640000
2017;8;16;16/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-35901.940000
2017;3;21;21/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-88792.810000
2017;8;28;28/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;4009.270000
2017;9;15;15/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-369256.990000
2017;9;27;27/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-29656.830000
2017;10;17;17/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3820942.610000
2018;5;25;25/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-589282.810000
2017;12;15;15/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3534340.240000
2017;8;1;01/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-4747314.620000
2017;2;22;22/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-289.900000
2018;4;26;26/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3996483.670000
2017;9;19;19/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-815398.850000
2017;4;3;03/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-1189490.700000
2017;2;7;07/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;68844.490000
2017;11;21;21/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-679977.010000
2018;5;14;14/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-8712.660000
2018;6;19;19/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-3374087.260000
2017;10;13;13/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-182684.260000
2017;3;20;20/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-1443692.540000
2017;9;14;14/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;10901.700000
2017;1;2;02/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-1344226.530000
2017;0;-9;-09/00/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;834929.120000
2018;7;18;18/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-95701.250000
2017;9;28;28/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;0.000000
2017;5;18;18/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-56403.900000
2018;3;16;16/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-185887.240000
2018;8;17;17/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;128.250000
2017;4;19;19/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-246942.920000
2018;6;25;25/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-2521.420000
2018;4;27;27/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-3387.290000
2017;10;27;27/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;145934.550000
2018;2;23;23/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-123855.580000
2017;2;1;01/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;62651145.290000
2017;12;1;01/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41903;41903;FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES;-81118.910000
2018;1;18;18/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-40555.480000
2018;1;30;30/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-3195.200000
2018;6;13;13/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;5160.360000
2018;7;24;24/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-1177.000000
2018;7;12;12/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-213110.940000
2017;3;3;03/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-215.000000
2017;12;11;11/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-39441.130000
2018;3;22;22/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-301452.830000
2017;2;21;21/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-246609.270000
2017;8;15;15/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-28900.070000
2018;8;23;23/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-93399.380000
2018;3;28;28/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-359209.040000
2017;7;12;12/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3072764.250000
2018;8;18;18/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;9304.340000
2018;6;26;26/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;597464.880000
2017;12;4;04/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-3551544.920000
2018;3;29;29/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;394284.410000
2018;4;25;25/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-868253.140000
2018;3;23;23/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-625569.370000
2017;8;14;14/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-38578.490000
2018;7;28;28/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;1600.000000
2017;2;20;20/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;20634.920000
2018;3;29;29/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-8920023.460000
2017;4;18;18/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-25035.660000
2018;8;21;21/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-66225381.960000
2018;2;27;27/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-1196838.120000
2018;3;2;02/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;166.740000
2017;10;5;05/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;43080.090000
2017;6;13;13/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-462987.760000
2018;8;24;24/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;5643557.020000
2017;3;13;13/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;91108.990000
2017;8;11;11/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-1594448.710000
2017;4;11;11/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;0.000000
2017;2;14;14/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;1408270.300000
2018;4;2;02/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;334270891.700000
2018;4;28;28/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;17193.620000
2018;1;31;31/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-327835.620000
2017;2;17;17/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3014043.310000
2018;3;26;26/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3543812.570000
2017;8;8;08/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-2355269.950000
2017;9;7;07/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;135430.720000
2018;4;2;02/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;242916.660000
2018;7;25;25/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-1694.340000
2017;1;18;18/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;623132.750000
2017;5;5;05/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-5509877.710000
2017;3;10;10/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-800.000000
2017;9;4;04/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-3503.670000
2017;8;28;28/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-1583313.420000
2017;7;29;29/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;5615.480000
2017;7;3;03/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;88106129.120000
2018;6;25;25/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-3577731.240000
2018;1;30;30/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-682919.730000
2018;8;22;22/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;1361358.940000
2018;2;28;28/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-6656796.600000
2017;4;3;03/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-5374372.820000
2018;8;6;06/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-247174.970000
2018;4;26;26/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-1433994.980000
2018;7;24;24/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-324582.900000
2017;1;9;09/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-2229056.910000
2017;8;28;28/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-674.560000
2018;4;10;10/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-195492.940000
2017;9;27;27/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-1538.480000
2018;6;26;26/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;21772.760000
2018;6;1;01/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41903;41903;FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES;10559710.860000
2017;3;7;07/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-14153694.570000
2018;1;31;31/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;5099080.460000
2017;10;3;03/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-476.030000
2017;9;1;01/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3726706.110000
2018;8;23;23/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-3036.420000
2017;4;6;06/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;27904660.430000
2017;9;27;27/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-6212748.730000
2018;7;25;25/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-2644549.870000
2018;3;27;27/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-783612.420000
2017;1;13;13/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-75917.940000
2017;3;2;02/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-93752.780000
2017;10;30;30/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-984843.400000
2017;4;7;07/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;1296382.180000
2018;7;13;13/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;5639937.810000
